Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFRONT GOLD,"1,580,000","1,227.1","1,288",May-22,BEDOK RESERVOIR ROAD,Resale,Strata,114,"13,860",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
PARK COLONIAL,"2,132,000","1,065.64","2,001",May-22,WOODLEIGH LANE,Sub Sale,Strata,99,"21,535",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
KOPAR AT NEWTON,"1,818,630",688.9,"2,640",May-22,MAKEWAY AVENUE,New Sale,Strata,64,"28,416",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,21 to 25
CLAVON,"2,929,000","1,689.95","1,733",May-22,CLEMENTI AVENUE 1,New Sale,Strata,157,"18,656",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
THE FLORENCE RESIDENCES,"1,273,000",796.54,"1,598",May-22,HOUGANG AVENUE 2,New Sale,Strata,74,"17,203",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
PHOENIX RESIDENCES,"1,514,620","1,022.58","1,481",May-22,PHOENIX AVENUE,New Sale,Strata,95,"15,943",-,Apartment,1,99 yrs lease commencing from 2019,23,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"1,040,000",721.19,"1,442",May-22,COMPASSVALE BOW,Resale,Strata,67,"15,522",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
ROBERTSON BLUE,"2,800,000","1,237.86","2,262",May-22,ROBERTSON QUAY,Resale,Strata,115,"24,348",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PARC ROSEWOOD,"608,000",527.44,"1,153",May-22,ROSEWOOD DRIVE,Resale,Strata,49,"12,408",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ST MICHAEL'S PLACE,"1,630,000","1,248.62","1,305",May-22,JALAN TAMAN,Resale,Strata,116,"14,052",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE GLADES,"780,000",505.91,"1,542",May-22,BEDOK RISE,Resale,Strata,47,"16,596",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
ECO,"808,000",592.02,"1,365",May-22,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"14,691",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
ESTELLA GARDENS,"1,183,888","1,140.98","1,038",May-22,FLORA ROAD,Resale,Strata,106,"11,169",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
WALLICH RESIDENCE,"3,415,000",914.94,"3,732",May-22,WALLICH STREET,Resale,Strata,85,"40,176",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
RIO GARDENS,"1,520,000","1,194.8","1,272",May-22,JALAN TAMAN,Resale,Strata,111,"13,694",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,250,000","1,022.58","1,222",May-22,UPPER EAST COAST ROAD,Resale,Strata,95,"13,158",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THOMSON IMPRESSIONS,"1,888,888","1,054.87","1,791",May-22,LORONG PUNTONG,Resale,Strata,98,"19,274",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
LATITUDE,"5,461,500","1,926.76","2,835",May-22,JALAN MUTIARA,Resale,Strata,179,"30,511",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
NEPTUNE COURT,"1,438,000","1,270.15","1,132",May-22,MARINE VISTA,Resale,Strata,118,"12,186",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,21 to 25
SIMS URBAN OASIS,"795,000",462.85,"1,718",May-22,SIMS DRIVE,Resale,Strata,43,"18,488",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE CREEK @ BUKIT,"2,500,000","1,668.42","1,498",May-22,TOH TUCK ROAD,Resale,Strata,155,"16,129",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE INTERLACE,"1,500,000","1,054.87","1,422",May-22,DEPOT ROAD,Resale,Strata,98,"15,306",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
GRAND CHATEAU,"1,200,000","1,076.4","1,115",May-22,JALAN RAJAWALI,Resale,Strata,100,"12,000",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,778,000",753.48,"2,360",May-22,MARINA WAY,Resale,Strata,70,"25,400",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
HIGH PARK RESIDENCES,"890,000",667.37,"1,334",May-22,FERNVALE ROAD,Resale,Strata,62,"14,355",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
THE GALE,"1,010,000",968.76,"1,043",May-22,FLORA ROAD,Resale,Strata,90,"11,222",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"870,000",613.55,"1,418",May-22,HOUGANG AVENUE 7,Sub Sale,Strata,57,"15,263",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,550,000",742.72,"2,087",May-22,PAYA LEBAR ROAD,Sub Sale,Strata,69,"22,464",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
THE SANTORINI,"655,000",527.44,"1,242",May-22,TAMPINES STREET 86,Resale,Strata,49,"13,367",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
HILLSTA,"760,000",624.31,"1,217",May-22,PHOENIX ROAD,Resale,Strata,58,"13,103",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,01 to 05
LEICESTER SUITES,"800,000",452.09,"1,770",May-22,LEICESTER ROAD,Resale,Strata,42,"19,048",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
RIVERBANK @ FERNVALE,"1,260,000","1,011.82","1,245",May-22,FERNVALE CLOSE,Resale,Strata,94,"13,404",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
BREEZE BY THE EAST,"2,525,000","1,754.53","1,439",May-22,UPPER EAST COAST ROAD,Resale,Strata,163,"15,491",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
DRAYCOTT EIGHT,"6,300,000","2,895.52","2,176",May-22,DRAYCOTT PARK,Resale,Strata,269,"23,420",-,Condominium,1,99 yrs lease commencing from 1997,10,Core Central Region,16 to 20
THE MINTON,"2,345,000","1,754.53","1,337",May-22,HOUGANG STREET 11,Resale,Strata,163,"14,387",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,630,000","1,797.59",907,May-22,FLORA DRIVE,Resale,Strata,167,"9,760",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
CHERRYHILL,"1,370,000","1,065.64","1,286",May-22,LORONG LEW LIAN,Resale,Strata,99,"13,838",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
HERITAGE VIEW,"1,680,000","1,194.8","1,406",May-22,DOVER RISE,Resale,Strata,111,"15,135",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
E MAISON,"950,000",667.37,"1,424",May-22,BRADDELL ROAD,Resale,Strata,62,"15,323",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE ALPS RESIDENCES,"715,000",495.14,"1,444",May-22,TAMPINES STREET 86,Resale,Strata,46,"15,543",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
MEADOWS @ PEIRCE,"1,770,000","1,216.33","1,455",May-22,UPPER THOMSON ROAD,Resale,Strata,113,"15,664",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,300,000","1,044.11","1,245",May-22,FERNVALE CLOSE,Resale,Strata,97,"13,402",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
VIVA,"3,438,000","1,345.5","2,555",May-22,SUFFOLK WALK,Resale,Strata,125,"27,504",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
THE YARDLEY,"1,970,000","1,270.15","1,551",May-22,UPPER SERANGOON ROAD,Resale,Strata,118,"16,695",-,Apartment,1,Freehold,19,Outside Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"888,888",473.62,"1,877",May-22,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,44,"20,202",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
HILLION RESIDENCES,"1,078,000",710.42,"1,517",May-22,JELEBU ROAD,Resale,Strata,66,"16,333",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,06 to 10
PICCADILLY GRAND,"3,028,000","1,582.31","1,914",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,147,"20,599",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
HILLION RESIDENCES,"1,155,000",710.42,"1,626",May-22,JELEBU ROAD,Resale,Strata,66,"17,500",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
THE PROMINENCE,"1,420,000","1,162.51","1,221",May-22,HAIG ROAD,Resale,Strata,108,"13,148",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE SKYWOODS,"1,430,000",990.29,"1,444",May-22,DAIRY FARM HEIGHTS,Resale,Strata,92,"15,543",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"3,370,000","1,496.2","2,252",May-22,SILAT AVENUE,New Sale,Strata,139,"24,245",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"3,314,000","1,496.2","2,215",May-22,SILAT AVENUE,New Sale,Strata,139,"23,842",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
NINE RESIDENCES,"700,000",570.49,"1,227",May-22,YISHUN AVENUE 9,Resale,Strata,53,"13,208",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,225,000",699.66,"1,751",May-22,YISHUN CENTRAL 1,Resale,Strata,65,"18,846",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
THE LANDMARK,"1,688,888",764.24,"2,210",May-22,CHIN SWEE ROAD,New Sale,Strata,71,"23,787",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"3,280,000","1,162.51","2,821",May-22,DUNEARN ROAD,New Sale,Strata,108,"30,370",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NOUVEL 18,"8,376,000","2,475.72","3,383",May-22,ANDERSON ROAD,Resale,Strata,230,"36,417",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
THE INTERLACE,"2,750,000","2,109.74","1,303",May-22,DEPOT ROAD,Resale,Strata,196,"14,031",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
ONE TREE HILL RESIDENCE,"2,655,000","1,130.22","2,349",May-22,ONE TREE HILL,Resale,Strata,105,"25,286",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,635,800",839.59,"1,948",May-22,KITCHENER LINK,Resale,Strata,78,"20,972",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
MORI,"1,739,000",990.29,"1,756",May-22,GUILLEMARD ROAD,New Sale,Strata,92,"18,902",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EUHABITAT,"1,080,000",818.06,"1,320",May-22,JALAN EUNOS,Resale,Strata,76,"14,211",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
VERTICUS,"1,988,000",936.47,"2,123",May-22,JALAN KEMAMAN,New Sale,Strata,87,"22,851",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
LEEDON GREEN,"1,312,000",473.62,"2,770",May-22,LEEDON HEIGHTS,New Sale,Strata,44,"29,818",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
H2O RESIDENCES,"922,000",742.72,"1,241",May-22,FERNVALE LINK,Resale,Strata,69,"13,362",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
FORETT@BUKIT TIMAH,"1,543,000",688.9,"2,240",May-22,TOH TUCK ROAD,New Sale,Strata,64,"24,109",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
35 GILSTEAD,"1,243,000",473.62,"2,624",May-22,GILSTEAD ROAD,New Sale,Strata,44,"28,250",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ST MICHAEL REGENCY,"1,800,000","1,237.86","1,454",May-22,ST. MICHAEL'S ROAD,Resale,Strata,115,"15,652",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
ROBINSON SUITES,"3,000,000","1,410.08","2,128",May-22,ROBINSON ROAD,Resale,Strata,131,"22,901",-,Apartment,1,Freehold,01,Core Central Region,41 to 45
LAGOON VIEW,"1,900,000","1,646.89","1,154",May-22,MARINE PARADE ROAD,Resale,Strata,153,"12,418",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
NORMANTON PARK,"2,063,000","1,087.16","1,898",May-22,NORMANTON PARK,New Sale,Strata,101,"20,426",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,852,000",710.42,"2,607",May-22,FOURTH AVENUE,New Sale,Strata,66,"28,061",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,850,000","1,140.98","1,621",May-22,DAIRY FARM LANE,New Sale,Strata,106,"17,453",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
WEST BAY CONDOMINIUM,"878,888",850.36,"1,034",May-22,WEST COAST CRESCENT,Resale,Strata,79,"11,125",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
NORMANTON PARK,"2,004,000","1,076.4","1,862",May-22,NORMANTON PARK,New Sale,Strata,100,"20,040",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
ROSEWOOD,"1,800,000","2,152.8",836,May-22,ROSEWOOD DRIVE,Resale,Strata,200,"9,000",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,16 to 20
D'LEEDON,"2,120,000","1,216.33","1,743",May-22,LEEDON HEIGHTS,Resale,Strata,113,"18,761",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
76 SHENTON,"1,205,000",592.02,"2,035",May-22,SHENTON WAY,Resale,Strata,55,"21,909",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,36 to 40
MEYER MANSION,"4,536,000","1,722.24","2,634",May-22,MEYER ROAD,New Sale,Strata,160,"28,350",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
CLEMENTIWOODS CONDOMINIUM,"2,630,000","1,915.99","1,373",May-22,WEST COAST ROAD,Resale,Strata,178,"14,775",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
MYRA,"1,520,000",699.66,"2,172",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,65,"23,385",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,770,000","1,011.82","1,749",May-22,HOUGANG AVENUE 2,New Sale,Strata,94,"18,830",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ORCHID PARK CONDOMINIUM,"1,030,000","1,248.62",825,May-22,YISHUN STREET 81,Resale,Strata,116,"8,879",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
NAUNG RESIDENCE,"810,000",538.2,"1,505",May-22,JALAN NAUNG,Resale,Strata,50,"16,200",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
PARC RIVIERA,"868,000",602.78,"1,440",May-22,WEST COAST VALE,Resale,Strata,56,"15,500",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,01 to 05
SPOTTISWOODE PARK,"1,180,000","1,334.74",884,May-22,SPOTTISWOODE PARK ROAD,Resale,Strata,124,"9,516",-,Apartment,1,85 yrs lease commencing from 1990,02,Rest of Central Region,16 to 20
CHILTERN PARK,"1,200,000",936.47,"1,281",May-22,SERANGOON AVENUE 3,Resale,Strata,87,"13,793",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
STEVENS SUITES,"1,080,000",721.19,"1,498",May-22,STEVENS CLOSE,Resale,Strata,67,"16,119",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE SANTORINI,"665,000",527.44,"1,261",May-22,TAMPINES STREET 86,Resale,Strata,49,"13,571",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,208,000",721.19,"1,675",May-22,UPPER PAYA LEBAR ROAD,Resale,Strata,67,"18,030",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
COCO PALMS,"1,050,000",742.72,"1,414",May-22,PASIR RIS GROVE,Resale,Strata,69,"15,217",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
EAST MEADOWS,"1,230,000","1,216.33","1,011",May-22,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"10,885",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"1,550,000","1,819.12",852,May-22,CANBERRA DRIVE,Resale,Strata,169,"9,172",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
LA FLEUR,"580,000",409.03,"1,418",May-22,LORONG 26 GEYLANG,Resale,Strata,38,"15,263",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE GREENWICH,"707,000",624.31,"1,132",May-22,SELETAR ROAD,Resale,Strata,58,"12,190",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE PALETTE,"1,000,000",893.41,"1,119",May-22,PASIR RIS GROVE,Resale,Strata,83,"12,048",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,260,000","1,044.11","1,207",May-22,FERNVALE CLOSE,Resale,Strata,97,"12,990",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
THE SHORE RESIDENCES,"980,000",592.02,"1,655",May-22,AMBER ROAD,Resale,Strata,55,"17,818",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"920,000",710.42,"1,295",May-22,BEDOK SOUTH AVENUE 3,Resale,Strata,66,"13,939",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
FERRARIA PARK CONDOMINIUM,"1,168,888","1,022.58","1,143",May-22,FLORA DRIVE,Resale,Strata,95,"12,304",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"4,300,000","2,712.53","1,585",May-22,KEPPEL BAY DRIVE,Resale,Strata,252,"17,063",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
TWIN REGENCY,"3,400,000","1,776.06","1,914",May-22,KIM TIAN ROAD,Resale,Strata,165,"20,606",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
THE OCEANFRONT @ SENTOSA COVE,"2,850,000","1,711.48","1,665",May-22,OCEAN DRIVE,Resale,Strata,159,"17,925",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,980,000","1,711.48","1,741",May-22,OCEAN DRIVE,Resale,Strata,159,"18,742",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
THE VERMONT ON CAIRNHILL,"1,320,000",527.44,"2,503",May-22,CAIRNHILL RISE,Resale,Strata,49,"26,939",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
THE PARC CONDOMINIUM,"1,470,000",979.52,"1,501",May-22,WEST COAST WALK,Resale,Strata,91,"16,154",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
THE PEARL @ MOUNT FABER,"1,890,000","1,388.56","1,361",May-22,MOUNT FABER ROAD,Resale,Strata,129,"14,651",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"860,000",419.8,"2,049",May-22,BEATTY ROAD,Resale,Strata,39,"22,051",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
THE PANORAMA,"770,000",473.62,"1,626",May-22,ANG MO KIO AVENUE 2,Resale,Strata,44,"17,500",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
WATERVIEW,"940,000",925.7,"1,015",May-22,TAMPINES AVENUE 1,Resale,Strata,86,"10,930",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE SCENIC @ BRADDELL,"755,000",559.73,"1,349",May-22,BRADDELL ROAD,Resale,Strata,52,"14,519",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"4,308,000","1,593.07","2,704",May-22,MARINA WAY,Resale,Strata,148,"29,108",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
COASTARINA,"1,568,000",839.59,"1,868",May-22,EAST COAST ROAD,Resale,Strata,78,"20,103",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HILLSTA,"700,000",570.49,"1,227",May-22,PHOENIX ROAD,Resale,Strata,53,"13,208",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
PARC CENTROS,"975,000",764.24,"1,276",May-22,PUNGGOL CENTRAL,Resale,Strata,71,"13,732",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RANGOON 88,"760,000",592.02,"1,284",May-22,RANGOON ROAD,Resale,Strata,55,"13,818",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE ABERDEEN,"1,850,000","1,388.56","1,332",May-22,JALAN TAMAN,Resale,Strata,129,"14,341",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
BLEU @ EAST COAST,"2,650,000","2,551.07","1,039",May-22,UPPER EAST COAST ROAD,Resale,Strata,237,"11,181",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
RESIDENCES 88,"733,800",505.91,"1,450",May-22,LORONG MARICAN,Resale,Strata,47,"15,613",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,800,000","1,227.1","1,467",May-22,SIN MING WALK,Resale,Strata,114,"15,789",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
HILLION RESIDENCES,"745,000",473.62,"1,573",May-22,JELEBU ROAD,Resale,Strata,44,"16,932",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
LA FIESTA,"1,400,000","1,130.22","1,239",May-22,SENGKANG SQUARE,Resale,Strata,105,"13,333",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"780,000",441.32,"1,767",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"19,024",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
RIVIERE,"4,300,000","1,711.48","2,512",May-22,JIAK KIM STREET,New Sale,Strata,159,"27,044",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
ONE BERNAM,"1,755,000",731.95,"2,398",May-22,BERNAM STREET,New Sale,Strata,68,"25,809",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
PICCADILLY GRAND,"2,350,000","1,076.4","2,183",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,100,"23,500",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
MIDWOOD,"2,017,000","1,259.39","1,602",May-22,HILLVIEW RISE,New Sale,Strata,117,"17,239",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
STURDEE RESIDENCES,"1,230,000",656.6,"1,873",May-22,BEATTY ROAD,Resale,Strata,61,"20,164",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
CLIVEDEN AT GRANGE,"7,600,000","2,841.7","2,674",May-22,GRANGE ROAD,Resale,Strata,264,"28,788",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,040,000",775.01,"1,342",May-22,HILLVIEW RISE,Resale,Strata,72,"14,444",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
REGENT RESIDENCES,"685,000",409.03,"1,675",May-22,SERANGOON ROAD,Resale,Strata,38,"18,026",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
D'LEEDON,"1,490,000",785.77,"1,896",May-22,LEEDON HEIGHTS,Resale,Strata,73,"20,411",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
SEAHILL,"720,000",495.14,"1,454",May-22,WEST COAST CRESCENT,Resale,Strata,46,"15,652",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,01 to 05
THE LANDMARK,"1,283,450",495.14,"2,592",May-22,CHIN SWEE ROAD,New Sale,Strata,46,"27,901",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
WATER PLACE,"1,910,000","1,227.1","1,557",May-22,TANJONG RHU ROAD,Resale,Strata,114,"16,754",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
SANCTUARY GREEN,"1,630,000","1,119.46","1,456",May-22,TANJONG RHU ROAD,Resale,Strata,104,"15,673",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
NATURALIS,"860,000",613.55,"1,402",May-22,LORONG M TELOK KURAU,Resale,Strata,57,"15,088",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PICCADILLY GRAND,"1,563,000",710.42,"2,200",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"23,682",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
LEEDON GREEN,"1,980,000",710.42,"2,787",May-22,LEEDON HEIGHTS,New Sale,Strata,66,"30,000",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BEDOK RESIDENCES,"1,323,000",828.83,"1,596",May-22,BEDOK NORTH DRIVE,Resale,Strata,77,"17,182",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
EVERGREEN PARK,"920,000","1,022.58",900,May-22,HOUGANG AVENUE 7,Resale,Strata,95,"9,684",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
THE CHUAN,"1,585,000",936.47,"1,693",May-22,LORONG CHUAN,Resale,Strata,87,"18,218",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,01 to 05
35 GILSTEAD,"1,748,320",678.13,"2,578",May-22,GILSTEAD ROAD,New Sale,Strata,63,"27,751",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
EVERGREEN PARK,"1,050,000","1,173.28",895,May-22,HOUGANG AVENUE 7,Resale,Strata,109,"9,633",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
