Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARKTOWN RESIDENCE,"1,211,000",505.91,"2,394",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,766",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
ELTA,"1,525,000",613.55,"2,486",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"26,754",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,16 to 20
ELTA,"1,594,000",613.55,"2,598",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"27,965",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,16 to 20
ELTA,"1,615,000",613.55,"2,632",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"28,333",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,21 to 25
ELTA,"2,536,000",925.7,"2,740",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,86,"29,488",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
ELTA,"1,632,000",613.55,"2,660",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"28,632",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
ELTA,"1,893,000",699.66,"2,706",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,65,"29,123",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
ELTA,"1,916,000",699.66,"2,738",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,65,"29,477",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
ELTA,"1,698,000",613.55,"2,768",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"29,789",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
ELTA,"1,923,000",699.66,"2,748",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,65,"29,585",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,31 to 35
ELTA,"1,724,000",613.55,"2,810",Feb-25,CLEMENTI AVENUE 1,New Sale,Strata,57,"30,246",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,36 to 40
PARKTOWN RESIDENCE,"1,663,000",721.19,"2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,821",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,421,000","1,076.4","2,249",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,210",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,397,000","1,065.64","2,249",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,212",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,169,000",505.91,"2,311",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"24,872",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,671,000",721.19,"2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,940",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,433,000","1,076.4","2,260",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,330",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,679,000",721.19,"2,328",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,060",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,469,000","1,076.4","2,294",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,690",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,703,000",721.19,"2,361",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,418",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,481,000","1,076.4","2,305",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,810",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,859,000","1,679.18","2,298",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"24,737",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,457,000","1,065.64","2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,818",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,711,000",721.19,"2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,537",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,211,000",505.91,"2,394",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,766",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,916,000","1,679.18","2,332",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"25,103",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,223,000",505.91,"2,417",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,021",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,541,000","1,076.4","2,361",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,410",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,954,000","1,679.18","2,355",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"25,346",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,241,000",505.91,"2,453",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,404",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,751,000",721.19,"2,428",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"26,134",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,652,000",678.13,"2,436",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"26,222",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,553,000","1,076.4","2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,530",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,529,000","1,065.64","2,373",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"25,545",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,759,000",721.19,"2,439",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"26,254",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,565,000","1,076.4","2,383",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,650",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,915,000",764.24,"2,506",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,972",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,253,000",505.91,"2,477",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,660",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,324,000",592.02,"2,236",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,073",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,743,000","1,173.28","2,338",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,165",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,565,000","1,162.51","2,206",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"23,750",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,852,000",764.24,"2,423",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,085",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,756,000","1,173.28","2,349",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,284",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,578,000","1,162.51","2,218",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"23,870",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,861,000",764.24,"2,435",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,211",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
THE HILL @ONE-NORTH,"1,946,000",764.24,"2,546",Feb-25,SLIM BARRACKS RISE,New Sale,Strata,71,"27,408",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,01 to 05
PARKTOWN RESIDENCE,"2,782,000","1,173.28","2,371",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,523",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,604,000","1,162.51","2,240",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,111",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,601,000","1,076.4","2,416",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"26,010",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,879,000",764.24,"2,459",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,879,000",764.24,"2,459",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,366,000",592.02,"2,307",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,836",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,643,000","1,162.51","2,274",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,472",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,906,000",764.24,"2,494",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,845",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,387,000",592.02,"2,343",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,218",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,649,000","1,076.4","2,461",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"26,490",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,915,000",764.24,"2,506",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,972",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,933,000",764.24,"2,529",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,225",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,933,000",764.24,"2,529",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,225",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,942,000",764.24,"2,541",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,352",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,886,000","1,173.28","2,460",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"26,477",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,422,000",592.02,"2,402",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,855",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,422,000",592.02,"2,402",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,855",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,647,000",721.19,"2,284",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,582",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,663,000",721.19,"2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,821",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"3,036,000","1,334.74","2,275",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"24,484",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,170,000",505.91,"2,313",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"24,894",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,446,000","1,076.4","2,272",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,460",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,843,000",764.24,"2,412",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,958",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,188,000",505.91,"2,348",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,277",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,687,000",721.19,"2,339",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,179",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,081,000","1,334.74","2,308",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"24,847",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,194,000",505.91,"2,360",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,404",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,442,000","1,485.43","2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,138,"24,942",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,096,000","1,334.74","2,320",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"24,968",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,111,000","1,334.74","2,331",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"25,089",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,711,000",721.19,"2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,537",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,212,000",505.91,"2,396",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,787",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,727,000",721.19,"2,395",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,776",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,510,000","1,485.43","2,363",Feb-25,TAMPINES STREET 62,New Sale,Strata,138,"25,435",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,156,000","1,334.74","2,365",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"25,452",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,735,000",721.19,"2,406",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,896",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,530,000","1,076.4","2,350",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,300",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,906,000",764.24,"2,494",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,845",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"3,171,000","1,334.74","2,376",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"25,573",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,743,000",721.19,"2,417",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"26,015",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,915,000",764.24,"2,506",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,972",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,374,000","1,065.64","2,228",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"23,980",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
