Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CHANGI RISE CONDOMINIUM,"1,110,000","1,130.22",982,Nov-22,SIMEI RISE,Resale,Strata,105,"10,571",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
ASTORIA PARK,"1,375,000","1,194.8","1,151",Nov-22,LORONG MYDIN,Resale,Strata,111,"12,387",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,06 to 10
VISIONCREST,"1,498,000",688.9,"2,174",Nov-22,OXLEY RISE,Resale,Strata,64,"23,406",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
OASIS GARDEN,"1,810,000","1,227.1","1,475",Nov-22,JALAN BUNGA RAMPAI,Resale,Strata,114,"15,877",-,Condominium,1,Freehold,19,Rest of Central Region,06 to 10
NEPTUNE COURT,"1,150,000","1,270.15",905,Nov-22,MARINE VISTA,Resale,Strata,118,"9,746",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,01 to 05
THE VERMONT ON CAIRNHILL,"4,350,000","1,711.48","2,542",Nov-22,CAIRNHILL RISE,Resale,Strata,159,"27,358",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KINGSFORD WATERBAY,"1,330,000","1,022.58","1,301",Nov-22,UPPER SERANGOON VIEW,Resale,Strata,95,"14,000",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
WATERBANK AT DAKOTA,"1,180,000",635.08,"1,858",Nov-22,DAKOTA CRESCENT,Resale,Strata,59,"20,000",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
PEBBLE BAY,"3,620,000","2,335.79","1,550",Nov-22,TANJONG RHU ROAD,Resale,Strata,217,"16,682",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
MAYFAIR GARDENS,"1,620,000",764.24,"2,120",Nov-22,RIFLE RANGE ROAD,Sub Sale,Strata,71,"22,817",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE BROOKS II,"1,250,000",818.06,"1,528",Nov-22,SPRINGSIDE GREEN,Resale,Strata,76,"16,447",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,720,000","1,194.8","1,440",Nov-22,WHAMPOA EAST,Resale,Strata,111,"15,495",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
KENTISH LODGE,"1,550,000","1,216.33","1,274",Nov-22,OXFORD ROAD,Resale,Strata,113,"13,717",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,06 to 10
THE HILLFORD,"853,000",656.6,"1,299",Nov-22,JALAN JURONG KECHIL,Resale,Strata,61,"13,984",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
THE TAIPAN,"1,600,000","1,280.92","1,249",Nov-22,JALAN HAJIJAH,Resale,Strata,119,"13,445",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
PARC ESTA,"1,700,000",828.83,"2,051",Nov-22,SIMS AVENUE,Sub Sale,Strata,77,"22,078",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
EUHABITAT,"1,408,000","1,022.58","1,377",Nov-22,JALAN EUNOS,Resale,Strata,95,"14,821",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
GRANDEUR 8,"1,688,000","1,227.1","1,376",Nov-22,ANG MO KIO CENTRAL 3,Resale,Strata,114,"14,807",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
ECO SANCTUARY,"970,000",667.37,"1,453",Nov-22,CHESTNUT AVENUE,Resale,Strata,62,"15,645",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
GRAND REGALIA,"1,488,800","1,205.57","1,235",Nov-22,UPPER SERANGOON ROAD,Resale,Strata,112,"13,293",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
NEPTUNE COURT,"1,650,000","1,636.13","1,008",Nov-22,MARINE VISTA,Resale,Strata,152,"10,855",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,06 to 10
TEXTILE CENTRE,"988,000",882.65,"1,119",Nov-22,JALAN SULTAN,Resale,Strata,82,"12,049",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,11 to 15
EASTPOINT GREEN,"1,208,800","1,108.69","1,090",Nov-22,SIMEI STREET 3,Resale,Strata,103,"11,736",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"1,467,000",484.38,"3,029",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,45,"32,600",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
STURDEE RESIDENCES,"1,930,000","1,033.34","1,868",Nov-22,BEATTY ROAD,Resale,Strata,96,"20,104",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
PARC ELEGANCE,"728,000",473.62,"1,537",Nov-22,TELOK KURAU ROAD,Resale,Strata,44,"16,545",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SLOANE RESIDENCES,"2,200,000",742.72,"2,962",Nov-22,BALMORAL ROAD,New Sale,Strata,69,"31,884",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SLOANE RESIDENCES,"3,548,888","1,248.62","2,842",Nov-22,BALMORAL ROAD,New Sale,Strata,116,"30,594",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,995,000",667.37,"2,989",Nov-22,DUNEARN ROAD,New Sale,Strata,62,"32,177",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE URBANITE,"1,068,000",645.84,"1,654",Nov-22,HERTFORD ROAD,Resale,Strata,60,"17,800",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RIVIERE,"4,408,000","1,506.96","2,925",Nov-22,JIAK KIM STREET,New Sale,Strata,140,"31,486",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
RIVIERE,"3,678,000","1,216.33","3,024",Nov-22,JIAK KIM STREET,New Sale,Strata,113,"32,549",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
PERFECT TEN,"4,014,560","1,227.1","3,272",Nov-22,BUKIT TIMAH ROAD,New Sale,Strata,114,"35,215",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"6,835,080","2,088.22","3,273",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,194,"35,232",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
PALM OASIS,"1,480,000","1,420.85","1,042",Nov-22,LORONG H TELOK KURAU,Resale,Strata,132,"11,212",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE COMMODORE,"1,806,000","1,184.04","1,525",Nov-22,CANBERRA DRIVE,New Sale,Strata,110,"16,418",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
THE CLEARWATER,"2,780,000","2,421.9","1,148",Nov-22,BEDOK RESERVOIR VIEW,Resale,Strata,225,"12,356",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
NORTHVALE,"818,000","1,054.87",775,Nov-22,CHOA CHU KANG LOOP,Resale,Strata,98,"8,347",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
THE GLADES,"1,690,000","1,065.64","1,586",Nov-22,BEDOK RISE,Resale,Strata,99,"17,071",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
DOVER PARKVIEW,"1,602,000","1,248.62","1,283",Nov-22,DOVER RISE,Resale,Strata,116,"13,810",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
SUITES AT ORCHARD,"1,200,000",613.55,"1,956",Nov-22,HANDY ROAD,Resale,Strata,57,"21,053",-,Apartment,1,99 yrs lease commencing from 2007,09,Core Central Region,01 to 05
PALM ISLES,"920,000",807.3,"1,140",Nov-22,FLORA DRIVE,Resale,Strata,75,"12,267",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,790,000","1,291.68","1,386",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,120,"14,917",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
MIRAGE TOWER,"2,740,000","1,227.1","2,233",Nov-22,KIM SENG ROAD,Resale,Strata,114,"24,035",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THOMSON GRAND,"1,700,000",979.52,"1,736",Nov-22,SIN MING WALK,Resale,Strata,91,"18,681",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
THE SCALA,"1,350,000",850.36,"1,588",Nov-22,SERANGOON AVENUE 3,Resale,Strata,79,"17,089",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
CONCOURSE SKYLINE,"2,620,000","1,323.97","1,979",Nov-22,BEACH ROAD,Resale,Strata,123,"21,301",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
THE METROPOLITAN CONDOMINIUM,"2,500,000","1,420.85","1,760",Nov-22,ALEXANDRA VIEW,Resale,Strata,132,"18,939",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,26 to 30
CHANTILLY RISE,"835,000",635.08,"1,315",Nov-22,HILLVIEW AVENUE,Resale,Strata,59,"14,153",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
ICON,"1,850,000",936.47,"1,976",Nov-22,GOPENG STREET,Resale,Strata,87,"21,264",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,41 to 45
LEGENDA AT JOO CHIAT,"1,638,000","1,216.33","1,347",Nov-22,JOO CHIAT LANE,Resale,Strata,113,"14,496",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE TRILINQ,"905,000",538.2,"1,682",Nov-22,JALAN LEMPENG,Resale,Strata,50,"18,100",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
JUNIPER HILL,"1,968,000",656.6,"2,997",Nov-22,EWE BOON ROAD,Resale,Strata,61,"32,262",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
HIGHLINE RESIDENCES,"1,475,000",699.66,"2,108",Nov-22,KIM TIAN ROAD,Resale,Strata,65,"22,692",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
MEYERHOUSE,"5,238,090","1,872.94","2,797",Nov-22,MEYER ROAD,Resale,Strata,174,"30,104",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
HILLCREST ARCADIA,"780,000",785.77,993,Nov-22,ARCADIA ROAD,Resale,Strata,73,"10,685",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
STRATUM,"605,000",473.62,"1,277",Nov-22,ELIAS ROAD,Resale,Strata,44,"13,750",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE MINTON,"1,300,000",990.29,"1,313",Nov-22,HOUGANG STREET 11,Resale,Strata,92,"14,130",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
COCO PALMS,"1,850,000","1,388.56","1,332",Nov-22,PASIR RIS GROVE,Resale,Strata,129,"14,341",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"780,000",516.67,"1,510",Nov-22,HOUGANG AVENUE 7,Sub Sale,Strata,48,"16,250",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
NOVENA COURT,"1,233,000",861.12,"1,432",Nov-22,JALAN NOVENA BARAT,Resale,Strata,80,"15,413",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
COSTA RHU,"1,940,000","1,399.32","1,386",Nov-22,RHU CROSS,Resale,Strata,130,"14,923",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
BALMORAL RESIDENCES,"4,700,000","2,378.84","1,976",Nov-22,BALMORAL CRESCENT,Resale,Strata,221,"21,267",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
TIVOLI GRANDE,"1,255,000",796.54,"1,576",Nov-22,KOON SENG ROAD,Resale,Strata,74,"16,959",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CAVENAGH HOUSE,"3,420,000","1,700.71","2,011",Nov-22,CLEMENCEAU AVENUE NORTH,Resale,Strata,158,"21,646",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
INTERO,"2,660,000","1,808.35","1,471",Nov-22,LEICESTER ROAD,Resale,Strata,168,"15,833",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
SYMPHONY SUITES,"850,000",688.9,"1,234",Nov-22,YISHUN CLOSE,Resale,Strata,64,"13,281",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
FORESQUE RESIDENCES,"960,000",742.72,"1,293",Nov-22,PETIR ROAD,Resale,Strata,69,"13,913",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
BRADDELL VIEW,"1,430,000","1,560.78",916,Nov-22,BRADDELL HILL,Resale,Strata,145,"9,862",-,Apartment,1,103 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05
RIVERBANK @ FERNVALE,"890,000",710.42,"1,253",Nov-22,FERNVALE CLOSE,Resale,Strata,66,"13,485",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
URBAN VISTA,"1,163,000",785.77,"1,480",Nov-22,TANAH MERAH KECHIL LINK,Resale,Strata,73,"15,932",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
MIDTOWN MODERN,"4,082,760","1,442.38","2,831",Nov-22,TAN QUEE LAN STREET,New Sale,Strata,134,"30,468",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE JOVELL,"1,430,000","1,033.34","1,384",Nov-22,FLORA DRIVE,Sub Sale,Strata,96,"14,896",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,461,000",462.85,"3,157",Nov-22,DUNEARN ROAD,New Sale,Strata,43,"33,977",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
RIVEREDGE,"2,430,000","1,517.72","1,601",Nov-22,SAMPAN PLACE,Resale,Strata,141,"17,234",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,06 to 10
AMO RESIDENCE,"2,738,000","1,291.68","2,120",Nov-22,ANG MO KIO RISE,New Sale,Strata,120,"22,817",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
PAVILION 11,"4,360,000","4,219.49","1,033",Nov-22,AKYAB ROAD,Resale,Strata,392,"11,122",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
BEDOK RESIDENCES,"3,600,000","2,712.53","1,327",Nov-22,BEDOK NORTH DRIVE,Resale,Strata,252,"14,286",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
E MAISON,"2,118,000","1,636.13","1,295",Nov-22,BRADDELL ROAD,Resale,Strata,152,"13,934",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
RIVIERE,"4,475,000","1,506.96","2,970",Nov-22,JIAK KIM STREET,New Sale,Strata,140,"31,964",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
HAUS ON HANDY,"2,738,000",979.52,"2,795",Nov-22,HANDY ROAD,New Sale,Strata,91,"30,088",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
PEAK RESIDENCE,"3,473,795","1,388.56","2,502",Nov-22,THOMSON ROAD,New Sale,Strata,129,"26,929",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,652,000",721.19,"2,291",Nov-22,TOH TUCK ROAD,New Sale,Strata,67,"24,657",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
JUNIPER HILL,"1,950,000",656.6,"2,970",Nov-22,EWE BOON ROAD,Resale,Strata,61,"31,967",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE WARREN,"1,360,000","1,237.86","1,099",Nov-22,CHOA CHU KANG LOOP,Resale,Strata,115,"11,826",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,11 to 15
BARTLEY VUE,"1,519,000",731.95,"2,075",Nov-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"22,338",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,798,000",602.78,"2,983",Nov-22,IRWELL HILL,New Sale,Strata,56,"32,107",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
LENTOR MODERN,"2,242,900",990.29,"2,265",Nov-22,LENTOR CENTRAL,New Sale,Strata,92,"24,379",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,21 to 25
WILKIE 80,"1,068,000",559.73,"1,908",Nov-22,WILKIE ROAD,Resale,Strata,52,"20,538",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
WHISTLER GRAND,"1,136,500",602.78,"1,885",Nov-22,WEST COAST VALE,Sub Sale,Strata,56,"20,295",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
REGENT RESIDENCES,"1,335,000",861.12,"1,550",Nov-22,SERANGOON ROAD,Resale,Strata,80,"16,688",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
D'LEEDON,"2,500,000","1,259.39","1,985",Nov-22,LEEDON HEIGHTS,Resale,Strata,117,"21,368",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
BOTANIQUE AT BARTLEY,"868,000",516.67,"1,680",Nov-22,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"18,083",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
BOTANIQUE AT BARTLEY,"860,000",495.14,"1,737",Nov-22,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"18,696",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
QUEENS PEAK,"935,000",441.32,"2,119",Nov-22,DUNDEE ROAD,Resale,Strata,41,"22,805",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
MEADOWS @ PEIRCE,"1,880,000","1,194.8","1,573",Nov-22,UPPER THOMSON ROAD,Resale,Strata,111,"16,937",-,Condominium,1,Freehold,26,Outside Central Region,06 to 10
OLEANDER TOWERS,"1,525,000","1,140.98","1,337",Nov-22,LORONG 1 TOA PAYOH,Resale,Strata,106,"14,387",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
RIVER ISLES,"1,250,000","1,140.98","1,096",Nov-22,EDGEDALE PLAINS,Resale,Strata,106,"11,792",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
LAKEVILLE,"1,255,000",764.24,"1,642",Nov-22,JURONG LAKE LINK,Resale,Strata,71,"17,676",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
REGENTVILLE,"1,075,000","1,076.4",999,Nov-22,HOUGANG STREET 92,Resale,Strata,100,"10,750",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
SUNRISE GARDENS,"1,780,000","1,862.17",956,Nov-22,SUNRISE AVENUE,Resale,Strata,173,"10,289",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
ROBERTSON BLUE,"2,700,000","1,237.86","2,181",Nov-22,ROBERTSON QUAY,Resale,Strata,115,"23,478",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
STRATUM,"625,000",452.09,"1,382",Nov-22,ELIAS ROAD,Resale,Strata,42,"14,881",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
RIVERSAILS,"1,060,000",882.65,"1,201",Nov-22,UPPER SERANGOON CRESCENT,Resale,Strata,82,"12,927",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THOMSON V ONE,"1,335,000","1,162.51","1,148",Nov-22,SIN MING ROAD,Resale,Strata,108,"12,361",-,Apartment,1,99 yrs lease commencing from 2001,20,Rest of Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,188,000","1,076.4","1,104",Nov-22,FLORA DRIVE,Resale,Strata,100,"11,880",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
KANDIS RESIDENCE,"1,270,000",796.54,"1,594",Nov-22,KANDIS LINK,Resale,Strata,74,"17,162",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,06 to 10
SPOTTISWOODE PARK,"960,000",850.36,"1,129",Nov-22,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"12,152",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
MELVILLE PARK,"970,000","1,162.51",834,Nov-22,SIMEI STREET 1,Resale,Strata,108,"8,981",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
CORALS AT KEPPEL BAY,"2,552,000","1,302.44","1,959",Nov-22,KEPPEL BAY DRIVE,Resale,Strata,121,"21,091",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"3,169,046","1,097.93","2,886",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,102,"31,069",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
ONE HOLLAND VILLAGE RESIDENCES,"2,329,813",796.54,"2,925",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,74,"31,484",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,26 to 30
ONE HOLLAND VILLAGE RESIDENCES,"3,190,202","1,097.93","2,906",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,102,"31,276",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,31 to 35
ONE HOLLAND VILLAGE RESIDENCES,"2,345,155",796.54,"2,944",Nov-22,HOLLAND VILLAGE WAY,New Sale,Strata,74,"31,691",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,31 to 35
THE HYDE,"4,600,000","1,571.54","2,927",Nov-22,BALMORAL ROAD,New Sale,Strata,146,"31,507",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HILL HOUSE,"1,399,000",452.09,"3,095",Nov-22,INSTITUTION HILL,New Sale,Strata,42,"33,310",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
MIDTOWN RESIDENCES,"955,000",645.84,"1,479",Nov-22,UPPER SERANGOON ROAD,Resale,Strata,60,"15,917",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
D'NEST,"975,000",775.01,"1,258",Nov-22,PASIR RIS GROVE,Resale,Strata,72,"13,542",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
D'NEST,"1,700,000","1,270.15","1,338",Nov-22,PASIR RIS GROVE,Resale,Strata,118,"14,407",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
HELIOS RESIDENCES,"3,980,000","1,700.71","2,340",Nov-22,CAIRNHILL CIRCLE,Resale,Strata,158,"25,190",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,454,310",462.85,"3,142",Nov-22,DUNEARN ROAD,New Sale,Strata,43,"33,821",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
BOTANIQUE AT BARTLEY,"840,000",495.14,"1,696",Nov-22,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"18,261",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
GOODWOOD RESIDENCE,"7,100,000","2,508.01","2,831",Nov-22,BUKIT TIMAH ROAD,Resale,Strata,233,"30,472",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
LENTOR MODERN,"3,000,195","1,528.49","1,963",Nov-22,LENTOR CENTRAL,New Sale,Strata,142,"21,128",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,06 to 10
RIVIERE,"2,548,000",818.06,"3,115",Nov-22,JIAK KIM STREET,New Sale,Strata,76,"33,526",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
FORETT@BUKIT TIMAH,"2,203,000","1,033.34","2,132",Nov-22,TOH TUCK ROAD,New Sale,Strata,96,"22,948",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
EVERGREEN PARK,"1,028,000","1,173.28",876,Nov-22,HOUGANG AVENUE 7,Resale,Strata,109,"9,431",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
CITY LOFT,"625,000",355.21,"1,760",Nov-22,RACE COURSE ROAD,Resale,Strata,33,"18,939",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KOVAN REGENCY,"1,280,000",775.01,"1,652",Nov-22,KOVAN RISE,Resale,Strata,72,"17,778",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"930,000",602.78,"1,543",Nov-22,HOUGANG AVENUE 7,Sub Sale,Strata,56,"16,607",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
DUCHESS CREST,"1,515,000",936.47,"1,618",Nov-22,DUCHESS AVENUE,Resale,Strata,87,"17,414",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
PARC CLEMATIS,"3,080,000","1,711.48","1,800",Nov-22,JALAN LEMPENG,New Sale,Strata,159,"19,371",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
THE COMMODORE,"1,929,000","1,270.15","1,519",Nov-22,CANBERRA DRIVE,New Sale,Strata,118,"16,347",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
THE AVENIR,"1,706,000",538.2,"3,170",Nov-22,RIVER VALLEY CLOSE,New Sale,Strata,50,"34,120",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
ORCHID PARK CONDOMINIUM,"920,000",979.52,939,Nov-22,YISHUN STREET 81,Resale,Strata,91,"10,110",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
SUITES @ KOVAN,"1,160,000","1,044.11","1,111",Nov-22,UPPER SERANGOON ROAD,Resale,Strata,97,"11,959",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
ASCENTIA SKY,"2,588,000","1,474.67","1,755",Nov-22,ALEXANDRA VIEW,Resale,Strata,137,"18,891",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
CHILTERN PARK,"1,300,000","1,097.93","1,184",Nov-22,SERANGOON AVENUE 3,Resale,Strata,102,"12,745",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
BUCKLEY 18,"2,060,000","1,054.87","1,953",Nov-22,BUCKLEY ROAD,Resale,Strata,98,"21,020",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SEA ESTA,"1,326,000","1,184.04","1,120",Nov-22,PASIR RIS LINK,Resale,Strata,110,"12,055",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,260,000","1,259.39","1,000",Nov-22,SIMEI RISE,Resale,Strata,117,"10,769",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
